Id,MatterId,TotalWIP,LastWIPDate,TotalAR,LastBillDate,TrustFundsBalance,UnallocatedFundsBalance,RetainerFundsBalance,MatterCurrency,Processed,ProcessTimeStamp,LoadTimeStamp
1222482,1001367632,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:56,2025-11-06 6:16
1222481,1001367658,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:56,2025-11-06 6:16
1222480,1001367657,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:56,2025-11-06 6:16
1222479,1001367598,3848.55,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:36,2025-11-13 6:15
1222478,1001367615,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:55,2025-11-06 6:15
1222477,1001367600,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:55,2025-11-06 6:15
1222476,1001367599,1716.22,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-08 6:32,2025-11-08 6:15
1222475,1001367616,185.81,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:43,2025-11-13 6:15
1222474,1001367644,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:54,2025-11-06 6:15
1222473,1001367637,22035.68,2025-10-30 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:38,2025-11-13 6:15
1222472,1001367624,1166.03,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:39,2025-11-13 6:15
1222471,1001367605,1536.86,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:39,2025-11-13 6:15
1222470,1001367604,119.92,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:05,2025-11-13 6:15
1222469,1001367619,4578.1,2025-11-08 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:38,2025-11-13 6:15
1222468,1001367591,415.8,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:38,2025-11-13 6:15
1222467,1001367627,0,NULL,2029.53,45973,0,0,0,USD,1,2025-11-13 6:56,2025-11-12 16:00
1222466,1001367636,0,NULL,2029.53,45973,0,0,0,USD,1,2025-11-13 6:56,2025-11-12 16:00
1222465,1001367628,0,NULL,0,NULL,0,0,0,USD,1,2025-11-12 6:49,2025-11-12 6:15
1222464,1001367629,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:53,2025-11-06 6:15
1222463,1001367613,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:53,2025-11-06 6:15
1222462,1001367595,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:53,2025-11-06 6:15
1222461,1001367631,274.82,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:57,2025-11-13 6:15
1222460,1001367596,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:53,2025-11-06 6:15
1222459,1001367640,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:52,2025-11-06 6:15
1222458,1001367618,371.19,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:39,2025-11-13 6:15
1222457,1001367582,47.11,2025-10-30 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222456,1001367573,227.5,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222455,1001367563,14322.75,2025-10-13 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222454,1001367578,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:08,2025-11-05 16:45
1222453,1001367532,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:07,2025-11-05 16:45
1222452,1001367542,1803.11,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:03,2025-11-13 6:16
1222451,1001367567,674.56,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:54,2025-11-13 6:16
1222450,1001367553,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:04,2025-11-05 16:45
1222449,1001367555,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:09,2025-11-05 16:45
1222448,1001367539,17998,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:46,2025-11-12 6:15
1222447,1001367524,6041.78,2025-10-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222446,1001367585,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:09,2025-11-05 16:45
1222445,1001367571,374.76,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:41,2025-11-13 6:16
1222444,1001367583,8006.06,2025-09-02 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:31,2025-11-13 6:16
1222443,1001367568,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:03,2025-11-05 16:45
1222442,1001367560,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:02,2025-11-05 16:45
1222441,1001367530,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:02,2025-11-05 16:45
1222440,1001367533,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:56,2025-11-05 16:45
1222439,1001367520,3158,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:59,2025-11-13 6:15
1222438,1001367562,11440.13,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:35,2025-11-13 6:15
1222437,1001367523,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:55,2025-11-05 16:45
1222436,1001367522,11627.25,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:33,2025-11-13 6:15
1222435,1001367580,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:55,2025-11-05 16:45
1222434,1001367549,4936.79,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:05,2025-11-13 6:16
1222433,1001367545,212.36,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:03,2025-11-13 6:16
1222432,1001367534,21779.44,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:04,2025-11-13 6:16
1222431,1001367544,29081.05,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:57,2025-11-12 6:15
1222430,1001367566,28573.14,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:34,2025-11-13 6:16
1222429,1001367574,1110.49,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:32,2025-11-13 6:16
1222428,1001367569,984.66,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:32,2025-11-13 6:16
1222427,1001367521,3846.01,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-06 7:03,2025-11-06 6:16
1222426,1001367526,8332.57,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:44,2025-11-13 6:16
1222425,1001367525,3649.89,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:44,2025-11-13 6:16
1222424,1001367564,12051.32,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:09,2025-11-13 6:16
1222423,1001367535,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:56,2025-11-05 16:45
1222422,1001367541,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:56,2025-11-05 16:45
1222421,1001367531,1083.35,2025-10-24 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:37,2025-11-13 6:16
1222420,1001367584,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:56,2025-11-05 16:45
1222419,1001367559,5100.12,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:50,2025-11-12 6:15
1222418,1001367538,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:01,2025-11-05 16:45
1222417,1001367537,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:01,2025-11-05 16:45
1222416,1001367557,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:01,2025-11-05 16:45
1222415,1001367548,2249,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:34,2025-11-11 6:16
1222414,1001367528,0,NULL,6609.56,45973,0,0,0,USD,1,2025-11-13 6:45,2025-11-13 6:16
1222413,1001367527,0,NULL,6668.59,45973,0,0,0,USD,1,2025-11-13 6:45,2025-11-13 6:16
1222412,1001367543,128828.7,2025-11-12 0:00,0,NULL,11948783.41,0,0,USD,1,2025-11-13 7:10,2025-11-13 6:16
1222411,1001367558,913.28,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:41,2025-11-13 6:15
1222410,1001367552,2014.05,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:40,2025-11-13 6:15
1222409,1001367570,13832.04,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:38,2025-11-13 6:15
1222408,1001367572,124.2,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:09,2025-11-13 6:15
1222407,1001367540,0,NULL,0,NULL,6975.65,0,0,USD,1,2025-11-12 7:34,2025-11-12 6:15
1222406,1001367577,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:53,2025-11-05 16:45
1222405,1001367547,2343.48,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:08,2025-11-13 6:15
1222404,1001367550,1094.65,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:07,2025-11-13 6:15
1222403,1001367529,20235.4,2025-10-31 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:51,2025-11-13 6:16
1222402,1001367536,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:01,2025-11-05 16:45
1222401,1001367565,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 7:01,2025-11-05 16:45
1222400,1001367576,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:54,2025-11-05 16:45
1222399,1001367581,2168.78,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:42,2025-11-13 6:15
1222398,1001367561,3678.56,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:41,2025-11-13 6:15
1222397,1001367546,7502.62,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:42,2025-11-13 6:15
1222396,1001367556,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:54,2025-11-05 16:45
1222395,1001367579,394.74,2025-11-10 0:00,0,NULL,17830.52,0,0,USD,1,2025-11-13 6:40,2025-11-13 6:15
1222394,1001367575,1804.54,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:40,2025-11-13 6:15
1222393,1001367551,0,NULL,0,NULL,0,0,0,USD,1,2025-11-06 6:53,2025-11-05 16:45
1222392,1001367554,1413.72,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:09,2025-11-13 6:15
1222391,1001367513,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222390,1001367512,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222389,1001367510,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222388,1001367508,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222387,1001367507,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222386,1001367511,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222385,1001367509,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222384,1001367506,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222383,1001367505,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-05 6:16
1222382,1001367496,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:30,2025-11-05 6:16
1222381,1001367495,25830,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:34,2025-11-11 6:16
1222380,1001367503,2415,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-08 6:50,2025-11-08 6:16
1222379,1001367517,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-05 6:16
1222378,1001367518,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-05 6:16
1222377,1001367515,45935.21,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:47,2025-11-13 6:15
1222376,1001367519,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-05 6:16
1222375,1001367516,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-05 6:16
1222374,1001367500,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-05 6:16
1222373,1001367498,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-05 6:16
1222372,1001367497,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-05 6:16
1222371,1001367501,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-05 6:16
1222370,1001367504,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-05 6:16
1222369,1001367502,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-05 6:15
1222368,1001367499,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-05 6:15
1222367,1001367514,1259.18,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:58,2025-11-13 6:15
1222366,1001367476,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222365,1001367475,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222364,1001367471,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222363,1001367465,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222362,1001367486,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:30,2025-11-04 21:00
1222361,1001367479,1015.88,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:45,2025-11-13 6:15
1222360,1001367468,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222359,1001367472,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222358,1001367470,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222357,1001367463,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 21:00
1222356,1001367480,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:33,2025-11-04 21:00
1222355,1001367490,394.39,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:35,2025-11-13 6:16
1222354,1001367493,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 21:00
1222353,1001367467,2168.23,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:48,2025-11-13 6:16
1222352,1001367483,385.46,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:45,2025-11-13 6:15
1222351,1001367482,385.46,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:45,2025-11-13 6:15
1222350,1001367487,6570.71,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-08 6:57,2025-11-08 6:16
1222349,1001367492,10345.42,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:05,2025-11-13 6:16
1222348,1001367477,2730.37,2025-10-14 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:01,2025-11-13 6:16
1222347,1001367462,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-04 21:00
1222346,1001367473,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-04 21:00
1222345,1001367466,9703.03,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:05,2025-11-13 6:16
1222344,1001367491,814.47,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:35,2025-11-13 6:16
1222343,1001367481,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-04 21:00
1222342,1001367464,3078,2025-10-16 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:56,2025-11-13 6:16
1222341,1001367485,16610.38,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:49,2025-11-12 6:15
1222340,1001367494,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-04 21:00
1222339,1001367484,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:27,2025-11-04 21:00
1222338,1001367478,4380,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:34,2025-11-11 6:16
1222337,1001367488,1844.04,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:57,2025-11-13 6:15
1222336,1001367489,289.3,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:17,2025-11-13 6:16
1222335,1001367474,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-04 21:00
1222334,1001367469,4119,2025-10-31 0:00,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-05 6:16
1222333,1001367458,5641.56,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222332,1001367452,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222331,1001367430,73327.18,2025-11-10 0:00,0,NULL,0,0,400000,USD,1,2025-11-12 7:35,2025-11-12 6:15
1222330,1001367420,37350,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:40,2025-11-12 6:15
1222329,1001367392,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222328,1001367390,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222327,1001367380,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222326,1001367358,1670.16,2024-10-23 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222325,1001367357,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222324,1001367348,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222323,1001367408,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222322,1001367362,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:32,2025-11-04 17:30
1222321,1001367360,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222320,1001367436,2779.74,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222319,1001367435,866.68,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222318,1001367431,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222317,1001367429,6343.2,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222316,1001367425,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222315,1001367419,2040.5,2025-10-29 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:57,2025-11-11 6:16
1222314,1001367401,2600,2025-11-03 0:00,0,NULL,0,0,0,USD,1,2025-11-12 6:40,2025-11-12 6:15
1222313,1001367371,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222312,1001367364,68515.5,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222311,1001367355,35975.6,2025-11-11 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222310,1001367442,2537.5,2025-10-31 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:02,2025-11-13 6:16
1222309,1001367372,796.91,2025-11-06 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:57,2025-11-13 6:16
1222308,1001367382,34518.23,2025-11-10 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:37,2025-11-13 6:16
1222307,1001367457,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222306,1001367437,2698.1,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:54,2025-11-11 6:16
1222305,1001367407,3613.02,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:44,2025-11-13 6:15
1222304,1001367422,1119.47,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:43,2025-11-13 6:15
1222303,1001367387,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:29,2025-11-04 17:30
1222302,1001367397,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:29,2025-11-04 17:30
1222301,1001367438,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:29,2025-11-04 17:30
1222300,1001367368,5401.96,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:30,2025-11-13 6:16
1222299,1001367403,740,2025-11-05 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:37,2025-11-11 6:16
1222298,1001367367,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-04 17:30
1222297,1001367417,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:28,2025-11-04 17:30
1222296,1001367354,18938.85,2025-11-12 0:00,0,NULL,0,0,0,USD,1,2025-11-13 7:36,2025-11-13 6:16
1222295,1001367404,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222294,1001367455,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222293,1001367449,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:34,2025-11-04 17:30
1222292,1001367416,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:33,2025-11-04 17:30
1222291,1001367396,196.3,2025-11-04 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:57,2025-11-13 6:16
1222290,1001367439,5756.96,2025-10-17 0:00,0,NULL,0,0,0,USD,1,2025-11-13 6:56,2025-11-13 6:16
1222289,1001367456,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222288,1001367381,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
1222287,1001367461,2370,2025-11-07 0:00,0,NULL,0,0,0,USD,1,2025-11-11 6:54,2025-11-11 6:16
1222286,1001367379,0,NULL,0,NULL,0,0,0,USD,1,2025-11-05 7:31,2025-11-04 17:30
